stoloc,wh_id,arecod,loccod,locsts,velzon,aisle_id,trvseq,sto_seq,rescod,bay,lvl,locpos,lochgt,loclen,locwid,dck_acc_cod,locvrc,maxqvl,curqvl,pndqvl,trfpct,erfpct,esc_type,esc_thr,useflg,stoflg,pckflg,repflg,asgflg,cipflg,cntseq,numcnt,abccod,cntdte,devcod,lokcod,locacc,voc_chkdgt,voc_chkdgt_2,voc_chkdgt_3,lstdte,lstcod,lst_usr_id,slotseq,perm_asgflg,cnt_zone_id,pck_zone_id,sto_zone_id,mov_zone_id,wrk_zone_id,loc_typ_id,of_lvl_unit,section,x,y,z,attr1,attr2,attr3,attr4,attr5,basepoint_id,top_left_x,top_left_y,top_right_x,top_right_y,bottom_left_x,bottom_left_y,bottom_right_x,bottom_right_y,border_pad,auto_mov_flg,slot_id,def_maxqvl,u_version,ateseq,atedte,ins_dt,last_upd_dt,ins_user_id,last_upd_user_id,cntbck_ena_flg,prdlin,stgloc,rcv_rescod,pal_stck_rst,maxwgt,lvl_typ_id,billing_flg,prtadr,lbl_prtadr,min_lvl_unit,max_lvl_unit,bckfill_loc,bckfill_locvrc,bckfill_voc_chkdgt,bckfill_voc_chkdgt_2,bckfill_voc_chkdgt_3,bckfill_aisle
"F-113-12","7","F001","P","E","A","113","600100170","600100170","","","","12",999999.0,999999.0,999999.0,"","F-113-12",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-114-01","7","F001","P","E","A","114","600100440","600100440","","","","01",999999.0,999999.0,999999.0,"","F-114-01",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143805","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-114-02","7","F001","P","E","A","114","600100440","600100440","","","","02",999999.0,999999.0,999999.0,"","F-114-02",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143805","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-114-03","7","F001","P","E","A","114","600100440","600100440","","","","03",999999.0,999999.0,999999.0,"","F-114-03",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143805","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-114-04","7","F001","P","E","A","114","600100440","600100440","","","","04",999999.0,999999.0,999999.0,"","F-114-04",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143805","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-114-05","7","F001","P","E","A","114","600100440","600100440","","","","05",999999.0,999999.0,999999.0,"","F-114-05",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143805","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-114-06","7","F001","P","E","A","114","600100440","600100440","","","","06",999999.0,999999.0,999999.0,"","F-114-06",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143805","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-114-07","7","F001","P","E","A","114","600100440","600100440","","","","07",999999.0,999999.0,999999.0,"","F-114-07",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143805","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-114-08","7","F001","P","E","A","114","600100440","600100440","","","","08",999999.0,999999.0,999999.0,"","F-114-08",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143805","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-114-09","7","F001","P","E","A","114","600100440","600100440","","","","09",999999.0,999999.0,999999.0,"","F-114-09",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143805","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-114-10","7","F001","P","E","A","114","600100440","600100440","","","","10",999999.0,999999.0,999999.0,"","F-114-10",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143805","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-114-11","7","F001","P","E","A","114","600100440","600100440","","","","11",999999.0,999999.0,999999.0,"","F-114-11",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143805","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-114-12","7","F001","P","E","A","114","600100440","600100440","","","","12",999999.0,999999.0,999999.0,"","F-114-12",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143805","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-115-01","7","F001","P","E","A","115","600100180","600100180","","","","01",999999.0,999999.0,999999.0,"","F-115-01",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-115-02","7","F001","P","E","A","115","600100180","600100180","","","","02",999999.0,999999.0,999999.0,"","F-115-02",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-115-03","7","F001","P","E","A","115","600100180","600100180","","","","03",999999.0,999999.0,999999.0,"","F-115-03",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-115-04","7","F001","P","E","A","115","600100180","600100180","","","","04",999999.0,999999.0,999999.0,"","F-115-04",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-115-05","7","F001","P","E","A","115","600100180","600100180","","","","05",999999.0,999999.0,999999.0,"","F-115-05",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-115-06","7","F001","P","E","A","115","600100180","600100180","","","","06",999999.0,999999.0,999999.0,"","F-115-06",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-115-07","7","F001","P","E","A","115","600100180","600100180","","","","07",999999.0,999999.0,999999.0,"","F-115-07",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-115-08","7","F001","P","E","A","115","600100180","600100180","","","","08",999999.0,999999.0,999999.0,"","F-115-08",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-115-09","7","F001","P","E","A","115","600100180","600100180","","","","09",999999.0,999999.0,999999.0,"","F-115-09",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-115-10","7","F001","P","E","A","115","600100180","600100180","","","","10",999999.0,999999.0,999999.0,"","F-115-10",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-115-11","7","F001","P","E","A","115","600100180","600100180","","","","11",999999.0,999999.0,999999.0,"","F-115-11",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-115-12","7","F001","P","E","A","115","600100180","600100180","","","","12",999999.0,999999.0,999999.0,"","F-115-12",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-116-01","7","F001","P","E","A","116","600100430","600100430","","","","01",999999.0,999999.0,999999.0,"","F-116-01",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-116-02","7","F001","P","E","A","116","600100430","600100430","","","","02",999999.0,999999.0,999999.0,"","F-116-02",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-116-03","7","F001","P","E","A","116","600100430","600100430","","","","03",999999.0,999999.0,999999.0,"","F-116-03",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-116-04","7","F001","P","E","A","116","600100430","600100430","","","","04",999999.0,999999.0,999999.0,"","F-116-04",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-116-05","7","F001","P","E","A","116","600100430","600100430","","","","05",999999.0,999999.0,999999.0,"","F-116-05",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-116-06","7","F001","P","E","A","116","600100430","600100430","","","","06",999999.0,999999.0,999999.0,"","F-116-06",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-116-07","7","F001","P","E","A","116","600100430","600100430","","","","07",999999.0,999999.0,999999.0,"","F-116-07",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-116-08","7","F001","P","E","A","116","600100430","600100430","","","","08",999999.0,999999.0,999999.0,"","F-116-08",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-116-09","7","F001","P","E","A","116","600100430","600100430","","","","09",999999.0,999999.0,999999.0,"","F-116-09",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-116-10","7","F001","P","E","A","116","600100430","600100430","","","","10",999999.0,999999.0,999999.0,"","F-116-10",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-116-11","7","F001","P","E","A","116","600100430","600100430","","","","11",999999.0,999999.0,999999.0,"","F-116-11",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143805","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-116-12","7","F001","P","E","A","116","600100430","600100430","","","","12",999999.0,999999.0,999999.0,"","F-116-12",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143805","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-117-01","7","F001","P","E","A","117","600100190","600100190","","","","01",999999.0,999999.0,999999.0,"","F-117-01",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-117-02","7","F001","P","E","A","117","600100190","600100190","","","","02",999999.0,999999.0,999999.0,"","F-117-02",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-117-03","7","F001","P","E","A","117","600100190","600100190","","","","03",999999.0,999999.0,999999.0,"","F-117-03",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-117-04","7","F001","P","E","A","117","600100190","600100190","","","","04",999999.0,999999.0,999999.0,"","F-117-04",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-117-05","7","F001","P","E","A","117","600100190","600100190","","","","05",999999.0,999999.0,999999.0,"","F-117-05",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-117-06","7","F001","P","E","A","117","600100190","600100190","","","","06",999999.0,999999.0,999999.0,"","F-117-06",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-117-07","7","F001","P","E","A","117","600100190","600100190","","","","07",999999.0,999999.0,999999.0,"","F-117-07",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-117-08","7","F001","P","E","A","117","600100190","600100190","","","","08",999999.0,999999.0,999999.0,"","F-117-08",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-117-09","7","F001","P","E","A","117","600100190","600100190","","","","09",999999.0,999999.0,999999.0,"","F-117-09",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-117-10","7","F001","P","E","A","117","600100190","600100190","","","","10",999999.0,999999.0,999999.0,"","F-117-10",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-117-11","7","F001","P","E","A","117","600100190","600100190","","","","11",999999.0,999999.0,999999.0,"","F-117-11",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-117-12","7","F001","P","E","A","117","600100190","600100190","","","","12",999999.0,999999.0,999999.0,"","F-117-12",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-118-01","7","F001","P","E","A","118","600100420","600100420","","","","01",999999.0,999999.0,999999.0,"","F-118-01",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-118-02","7","F001","P","E","A","118","600100420","600100420","","","","02",999999.0,999999.0,999999.0,"","F-118-02",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
"F-118-03","7","F001","P","E","A","118","600100420","600100420","","","","03",999999.0,999999.0,999999.0,"","F-118-03",1.0,0.0,0.0,0,0,"",100.0,1,1,1,0,0,0,"",0,"","","","","ALL","","","","","","","",0,0,10006,10003,10124,10009,10022,0,"","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"",1.0,2,999,"","20200310143804","20200417161231","939161","938673",0,"","","","N",0.0,"",0,"","",0,0,"","","","","",""
