var_nam,appl_id,frm_id,addon_id,cust_lvl,vis_flg,ena_flg,fld_typ,ctrl_typ,ctxt_flg,dsp_wid,dsp_hgt,ctrl_prop,grp_nam
"num_total","LES","LES","LES",0,1,0,"","",1,0,0,"","sal_data"
"NumberOfLabels","LES","rcvPutaway","LES",0,0,1,"","",1,0,0,"","dcs_data"
"NumberOfLabels","LES","rcvPutaway_1","LES",0,0,1,"","",1,0,0,"","dcs_data"
"numcas","rcvtrkopr","rcvtrkopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"numcnt","LES","LES","LES",0,1,1,"","",1,0,0,"","sal_data"
"numpal","rcvtrkopr","rcvtrkopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"nxt_cnttyp","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"offset","LES","LES","LES",0,1,1,"","",1,0,0,"","mcs_data"
"oidc_subject","LES","LES","LES",0,1,1,"","",1,180,0,"","mcs_data"
"ol_flg","LES","LES","SEAMLES",0,1,1,"F","",1,0,0,"","int_data"
"old_asset_typ","LES","LES","LES",0,1,0,"","",1,0,0,"","dcs_data"
"old_expire_dte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"old_load_attr1_cfg","LES","LES","LES",0,0,0,"","",0,0,0,"","dcs_data"
"old_load_attr1_cfg","LES","LES","LES",10,1,0,"","",0,0,0,"",""
"old_load_attr2_cfg","LES","LES","LES",0,0,0,"","",0,0,0,"","dcs_data"
"old_load_attr3_cfg","LES","LES","LES",0,0,0,"","",0,0,0,"","dcs_data"
"old_load_attr4_cfg","LES","LES","LES",0,0,0,"","",0,0,0,"","dcs_data"
"old_load_attr5_cfg","LES","LES","LES",0,0,0,"","",0,0,0,"","dcs_data"
"old_lot_fmt_id","LES","LES","LES",0,1,0,"","",1,0,0,"","dcs_data"
"old_prcloc","LES","procwko","LES",0,0,0,"C","",1,0,0,"","dcs_data"
"old_prdlin","LES","procwko","LES",0,0,0,"C","",1,0,0,"","dcs_data"
"old_rcvsts","LES","LES","LES",0,1,0,"","",1,0,0,"","dcs_data"
"old_reopnt","LES","LES","LES",0,1,0,"","",1,0,0,"","dcs_data"
"old_reoqty","LES","LES","LES",0,1,0,"","",1,0,0,"","dcs_data"
"old_ser_num_typ_id","LES","LES","LES",0,1,0,"","",1,0,0,"","dcs_data"
"olddte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"on_hand_qty","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"one_pass_only","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"oosflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"open_floor_spots","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"operator","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"operator","LES","pcklstrulsetmnt","LES",0,0,1,"C","",1,0,0,"","dcs_data"
"opkflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"oprcod","dlytrndsp","dlytrndsp","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"oprcod","invmovopr","invmovopr","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"oprcod","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"oprcod","LES","relcmdmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"oprcod","LES","wrksysdsp","LES",0,1,1,"LISTBOX_MULTI","",1,0,0,"","dcs_data"
"oprcod","LES","wrksysopr","LES",0,1,1,"LISTBOX_MULTI","",1,0,0,"","dcs_data"
"oprcod","RPWEB","LES","LES",0,1,1,"C","",1,0,0,"","dcsweb_data"
"opt_dck_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"opt_nam","RPWEB","rp|profile_config","LES",0,1,1,"C","",0,0,0,"","sal_waffle_data"
"opt_nam","RPWEB","rp|profile_config_mod_mod","LES",0,1,1,"C","",0,0,0,"","sal_waffle_data"
"opt_nam","RPWEB","rp|profile_config_mod_new","LES",0,1,1,"C","",0,0,0,"","sal_waffle_data"
"opt_prd_num_days","LES","LES","LES",0,1,1,"","",1,0,0,"","sal_data"
"opt_typ","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"optAftrBrkdwn","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optAnniversary","LES","LES","LES",0,1,1,"","",1,0,0,"","sal_data"
"OptBoth","shpalocopr","ordalocinfo","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optboth","shpalocopr","shpalocopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optBoxes","invchgopr","LES","LES",0,1,1,"","",0,0,0,"","dcs_data"
"optByClient","LES","LES","3pl",0,1,1,"C","",1,0,0,"","dcs_data"
"optByClient","LES","LES","LES",0,0,0,"C","",1,0,0,"","dcs_data"
"optCases","invchgopr","LES","LES",0,1,1,"","",0,0,0,"","dcs_data"
"optClient","cyccntopr","cancelcyccnt","3pl",0,1,1,"","",1,0,0,"","dcs_data"
"optClient","cyccntopr","cancelcyccnt","LES",0,0,0,"","",1,0,0,"","dcs_data"
"OptConfirm","invmovopr","invmovopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optCopy","LES","locmstcopywiz","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optCountBatch","cyccntopr","cancelcyccnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optCountGroup","cyccntopr","cancelcyccnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optCountWave","cyccntopr","cancelcyccnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optDetail","LES","wkosumdsp","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optFindAllTrailers","trlrmgtopr","trlrmgtopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optFindAllTrailers","yrdmgtopr","trlrmgtopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optFindUserCreatedTrailers","trlrmgtopr","trlrmgtopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optFindUserCreatedTrailers","yrdmgtopr","trlrmgtopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optFriday","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optImeFllwPck","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optImmediate","trlrmgtopr","trlrmgtopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optMonday","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optMonthly","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optMoveImmed","shpdckopr","shpLoadTrailer","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optPRCT","LES","prdovrrcpprtnum","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optPRCT","LES","prdovrrcpsupnum","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optReplenByConfig","rplcfgmnt","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optReplenByPart","rplcfgmnt","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optReplenByPartArea","rplcfgmnt","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optReplenByPkgTyp","rplcfgmnt","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optSaturday","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optSemiMonthly","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optShipment","LES","shpcanopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"OptShipment","shpalocopr","ordalocinfo","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optshipment","shpalocopr","shpalocopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optShipmentLine","LES","shpcanopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"OptShipmentLine","shpalocopr","ordalocinfo","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optshipmentline","shpalocopr","shpalocopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optSingleLoc","LES","locmstsetupwiz","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optStoLoc","cyccntopr","cancelcyccnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optSunday","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optTemplate","LES","locmstsetupwiz","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optThursday","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"OptTransfer","invmovopr","invmovopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optTuesday","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optUQTY","LES","prdovrrcpprtnum","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optUQTY","LES","prdovrrcpsupnum","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optWednesday","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optWeekly","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"optWorkQueue","trlrmgtopr","trlrmgtopr","LES",0,1,1,"","",1,0,0,"","dcs_data"
"ord_brk_tbl","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"ord_dir","LES","LES","LES",0,0,0,"C","",0,0,0,"","dcs_data"
"ord_expire_dte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"ord_inv_attr_dte1","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"ord_inv_attr_dte2","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"ord_inv_code","LES","LES","LES",0,1,1,"C","",1,-1,0,"","dcs_data"
"ord_inv_type","LES","LES","LES",0,1,1,"C","",1,-1,0,"","dcs_data"
"ord_inv_win","LES","LES","LES",0,1,1,"","",1,-1,0,"","dcs_data"
"ord_mandte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"ordcls","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"ordConsDeltaWeight","LES","LES","LES",0,1,1,"UOM_W","",1,0,0,"","dcs_data"
"ordConsMaxWeight","LES","LES","LES",0,1,1,"UOM_W","",1,0,0,"","dcs_data"
"order_cancelled","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"order_line_sources","LES","LES","LES",0,0,0,"F","",1,0,0,"","dcs_data"
"order_line_sources","LES","LES","Multi-Warehouse",0,1,1,"F","",1,0,0,"","dcs_data"
"order_lines","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"orders","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"ordinv","LES","CustomerMnt","LES",0,0,0,"C","",1,0,0,"","sal_data"
"ordinv","LES","LES","LES",0,1,1,"C","",1,0,0,"","sal_data"
"ordinv","ordmnt","ordlinmnt","LES",0,1,1,"C","",1,185,0,"","dcs_data"
"ordlin","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"ordlin_chg_reacod","LES","LES","LES",0,0,0,"C","",1,0,0,"","dcs_data"
"ordlin_chg_reacod","ordcancelopr","ordreacodmnt","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"ordnum","delvconfopr","IdentifyUnInv","LES",0,1,0,"","",1,0,0,"","dcs_data"
"ordnum","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"ordnum","RPWEB","WMDMSLoadLPN","LES",0,1,1,"","",1,0,0,"","dcsweb_data"
"ordnum","RPWEB","WMDMSUpdateShipInfo","LES",0,1,1,"C","",1,0,0,"","dcsweb_data"
"ordnum","shpdckopr","shpdckopr","LES",0,1,1,"","",0,-1,-1,"","dcs_data"
"ordqty","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"ordsln","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"ordtyp","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"ordtyp","LES","xdksumdsp","LES",0,1,1,"C","",1,200,0,"","dcs_data"
"ordtyp","RPWEB","WMDMSLoadLPN","LES",0,1,1,"C","",1,0,0,"","dcsweb_data"
"org_distro_id","LES","LES","LES",0,1,0,"","",1,0,0,"","dcs_data"
"organz","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"orgcod","delvconfopr","IdentifyUnInv","LES",0,1,0,"","",1,0,0,"","dcs_data"
"orgcod","LES","LES","LES",0,1,1,"","",1,305,0,"","dcs_data"
"orgcod","LES","whmnt","LES",0,1,1,"","",1,0,0,"","mcs_data"
"orgcod_idn","retprcopr","retitem","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"orgflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"orgntr","LES","LES","CUSTOMS",0,1,1,"","",1,0,0,"","dcs_data"
"orgntr","RPWEB","LES","CUSTOMS",0,1,1,"","",1,0,0,"","dcs_data"
"orgntr","RPWEB","LES","LES",0,0,0,"","",1,0,0,"","dcs_data"
"orgntr_ref","LES","LES","CUSTOMS",0,1,1,"","",1,0,0,"","dcs_data"
"orgntr_ref","LES","LES","LES",0,0,0,"","",1,0,0,"","dcs_data"
"orgntr_ref","RPWEB","LES","CUSTOMS",0,1,1,"","",1,0,0,"","dcs_data"
"orgntr_ref","RPWEB","LES","LES",0,0,0,"","",1,0,0,"","dcs_data"
"orgref","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"orientation","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"orientation_pctl","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"orientation_pctl","LES","trlrpalposmnt","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"orig_appt_dte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"orig_arr_dte","LES","LES","WM",0,0,0,"","",0,0,0,"","wm_data"
"orig_carcod","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"orig_carcod","retprcopr","retitem","LES",0,1,0,"","",1,0,0,"","dcs_data"
"orig_cart_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"orig_ship_ref","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"orig_ship_ref","retprcopr","retitem","LES",0,1,0,"","",1,0,0,"","dcs_data"
"orig_trlr_num","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"origadrcty","LES","CtyPszMnt","LES",0,0,1,"","",1,0,0,"","sal_data"
"origadrpsz","LES","CtyPszMnt","LES",0,0,1,"","",1,0,0,"","sal_data"
"origadrstc","LES","CtyPszMnt","LES",0,0,1,"","",1,0,0,"","sal_data"
"origcust_lvl","LES","CtyPszMnt","LES",0,0,1,"","",1,0,0,"","sal_data"
"origdst_flg","LES","CtyPszMnt","LES",0,0,1,"F","",1,0,0,"","sal_data"
"origgmt_offset","LES","CtyPszMnt","LES",0,0,1,"","",1,0,0,"","sal_data"
"originvalid_flg","LES","CtyPszMnt","LES",0,0,1,"","",1,0,0,"","sal_data"
"origlatitude","LES","CtyPszMnt","LES",0,0,1,"","",1,0,0,"","sal_data"
"origlongitude","LES","CtyPszMnt","LES",0,0,1,"","",1,0,0,"","sal_data"
"orpflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"os_pkg_cat","LES","LES","LES",0,1,1,"C","",1,80,0,"","sal_prcl_data"
"out_bnd_var_id","LES","dlgAlgBindData","SEAMLES",0,1,0,"","",0,200,0,"","int_data"
"out_of_route_dist","LES","LES","LES",0,1,1,"UOM_DIST","",1,0,0,"","dcs_data"
"outtyp","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"ovaflg","LES","LES","LES",0,0,0,"F","",1,0,0,"","dcs_data"
"ovdcod","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"over_rcv_catchby","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"overage_rule_set","LES","LES","LES",0,1,1,"C","",1,400,0,"","dcs_data"
"overlap","jobmnt","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"overlap","RPWEB","LES","LES",0,1,1,"F","",0,0,0,"","salweb_data"
"overpack_allowed","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"overreceipttype","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"override_ins_rpt_flg","LES","LES","WM",0,0,0,"","",0,0,0,"","wm_data"
"ovpflg","LES","LES","LES",0,0,0,"F","",1,0,0,"","dcs_data"
"ovr_loc_cod","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"ovramt","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"ovrcod","bommnt","bomdtlmnt","LES",0,1,1,"C","",1,215,0,"","dcs_data"
"ovrcod","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"ovrd_defftp_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"ovrd_flg","prtmstdfltmnt","prtmstmnt","LES",0,1,0,"F","",1,0,0,"","dcs_data"
"ovrd_flg","prtmstovrdmnt","prtmstovrdmnt","LES",0,1,0,"F","",1,0,0,"","dcs_data"
"ovrd_load_attr1_cfg","LES","LES","LES",0,0,0,"C","",0,0,0,"","dcs_data"
"ovrd_load_attr1_cfg","LES","LES","LES",10,1,1,"C","",1,0,0,"",""
"ovrd_load_attr2_cfg","LES","LES","LES",0,0,0,"C","",0,0,0,"","dcs_data"
"ovrd_load_attr3_cfg","LES","LES","LES",0,0,0,"C","",0,0,0,"","dcs_data"
"ovrd_load_attr4_cfg","LES","LES","LES",0,0,0,"C","",0,0,0,"","dcs_data"
"ovrd_load_attr5_cfg","LES","LES","LES",0,0,0,"C","",0,0,0,"","dcs_data"
"ovrd_val","LES","LES","LES",0,1,0,"","",1,0,0,"","dcs_data"
"ovrd_wh_id","LES","LES","LES",0,1,0,"","",1,0,0,"","dcs_data"
"ovrpck_rpl_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"pack_code","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pack_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pack_pos_num","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pack_pos_typ","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pack_print_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"pack_typ","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"package_typ","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"packing_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"page_id","RPWEB","rp|mod_pmsn_prompt_mod","LES",0,1,0,"","",1,0,0,"","sal_data"
"pagnum","manpkgopr","manpkgopr","LES",0,0,0,"","",1,0,0,"","sal_data"
"pak_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_data"
"pakflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_data"
"pakhgt","LES","LES","LES",0,1,1,"UOM_SL","",1,0,0,"","dcs_data"
"paklen","LES","LES","LES",0,0,0,"UOM_SL","",0,0,0,"","sal_data"
"paklen","LES","LES","WM",0,1,1,"UOM_SL","",1,0,0,"","dcs_data"
"pakprf","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"pakwid","LES","LES","LES",0,1,1,"UOM_SL","",1,0,0,"","dcs_data"
"pal_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_data"
"pal_line_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pal_slot","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pal_slot_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"pal_stck_hgt","LES","prtftpmstdfltmnt","LES",0,1,1,"","",1,0,0,"","sal_data"
"pal_stck_hgt","LES","prtftpmstovrdmnt","LES",0,1,1,"","",1,0,0,"","sal_data"
"pal_stck_rst","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"pal_thresh_pct","LES","CustomerMnt","LES",0,1,0,"","",1,0,0,"","sal_data"
"pal_thresh_pct","LES","LES","LES",0,1,1,"","",1,0,0,"","sal_data"
"pallbldev","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pallen","LES","LES","LES",0,1,1,"UOM_SL","",1,0,0,"","dcs_data"
"pallet_class","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pallet_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pallet_id_pctl","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pallet_load_seq","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pallet_num_pctl","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pallet_pos","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pallet_pos_ovr_cod","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pallet_pos_ovr_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"pallet_pos_pctl","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"palvol","LES","LES","LES",0,1,0,"UOM_SV","",1,0,0,"","dcs_data"
"palwid","LES","LES","LES",0,1,1,"UOM_SL","",1,0,0,"","dcs_data"
"palzrflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"par_asset_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"par_carcod","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"par_role_id","LES","LES","LES",0,1,1,"","",1,0,0,"","mcs_data"
"par_role_id","RPWEB","LES","LES",0,1,1,"C","",0,0,0,"","sal_data"
"par_uom_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_data"
"parcel_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_data"
"pareto_chart_line_fill_gradient_style","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"pareto_chart_line_image_fit_style","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"pareto_chart_line_shadow","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"pareto_chart__handling","LES","LES","LES",0,1,1,"C","",0,0,0,"","mcs_data"
"pareto_chart_show_line_in_legend","LES","LES","LES",0,1,1,"F","",0,0,0,"","mcs_data"
"parflg","LES","CustomerMnt","LES",0,0,0,"F","",1,0,0,"","sal_data"
"parflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_data"
"parm_typ","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"parm_val","LES","LES","LES",0,0,0,"","",1,0,0,"","sal_data"
"parm_val","LES","SALMOCAReportArchive","SALMOCAReportArchive",0,0,0,"","",1,0,0,"","sal_data"
"parms","ddctxtmnumnt","ddctxtmnumnt","LES",0,1,1,"","",0,200,0,"","mcs_data"
"part_client_id","LES","LES","3pl",0,1,1,"C","",1,0,0,"","dcs_data"
"part_client_id","LES","LES","LES",0,0,0,"C","",1,0,0,"","dcs_data"
"pass_assign","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"payment_type","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"payment_type","LES","ordmnt","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"payroll_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","mcs_data"
"paytrm","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"pcfkey","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pcflin","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pcftyp","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"pch_cos_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_prcl_data"
"pck_config_tbl","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"pck_exp_are","LES","LES","LES",0,1,1,"C","",1,300,0,"","dcs_data"
"pck_grps","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"pck_mthd_id","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"pck_steal_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","sal_data"
"pck_to_id","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pck_to_sto_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"pck_uom","LES","LES","LES",0,1,1,"LISTBOX_MULTI","",1,0,0,"","dcs_data"
"pckcod","LES","AreWipBldgWiz","LES",0,0,0,"C","",1,0,0,"","dcs_data"
"pckcod","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"pckdefcmd","LES","invpolmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pckdefcmd","LES","invpolovrdmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pckdefcmd","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"pckdte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"pckexc","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"pckflg","ddamgtopr","CART-TYPES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"pckflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"pckgr1","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pckgr2","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pckgr3","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pckgr4","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pcklst_break_on_cri_id","LES","pcklstrulsetmnt","LES",0,1,0,"","",1,0,0,"","dcs_data"
"pcklst_grp_cri_id","LES","pcklstrulsetmnt","LES",0,1,0,"","",1,0,0,"","dcs_data"
"pcklst_rule_grp_id","LES","crtpcklstopr","LES",0,0,1,"","",1,0,0,"","dcs_data"
"pcklst_rule_grp_id","LES","pcklstrulgrpmnt","LES",0,0,1,"C","",1,0,0,"","dcs_data"
"pcklst_rule_grp_name","LES","pcklstrulgrpmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pcklst_rule_id","LES","crtpcklstopr","LES",0,0,1,"","",1,0,0,"","dcs_data"
"pcklst_rule_id","LES","pcklstrulsetmnt","LES",0,1,0,"C","",1,0,0,"","dcs_data"
"pcklst_rule_name","LES","pcklstrulsetmnt","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pcklst_rule_typ","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"pcklst_select_cri_id","LES","pcklstrulsetmnt","LES",0,1,0,"","",1,0,0,"","dcs_data"
"pcklst_seq_cri_id","LES","pcklstrulsetmnt","LES",0,1,0,"C","",1,0,0,"","dcs_data"
"pckrelstrat","LES","LES","LES",0,1,1,"","",1,0,0,"","dcs_data"
"pcksts","LES","allocatewave","LES",0,0,1,"C","",1,0,0,"","dcs_data"
"pcksts","LES","LES","LES",0,1,1,"C","",1,0,0,"","dcs_data"
"pcksts","LES","pckrplsumdsp","LES",0,1,1,"LISTBOX_MULTI","",1,0,0,"","dcs_data"
"pcksts","LES","procordbat","LES",0,0,1,"C","",1,0,0,"","dcs_data"
"pckup_flg","LES","LES","LES",0,1,1,"F","",1,0,0,"","mcs_data"
"pctflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"pdflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"pend_dte","LES","LES","LES",0,1,1,"D","",1,0,0,"","dcs_data"
"perm_asgflg","LES","LES","LES",0,1,1,"F","",1,0,0,"","dcs_data"
"persist_eo_flg","LES","LES","SEAMLES",0,1,1,"F","",1,0,0,"","int_data"
